,name,start_id,end_id,highway,crime_count,light_count,component,start_lat,start_lon,end_lat,end_lon,distance
4934,La Loma Avenue,4294455613,239501066,residential,0,0,0,37.878935,-122.2572532,37.8788224,-122.257164,48.50080343227465
4935,Virginia Street,53021363,408726584,residential,0,1,0,37.8783342,-122.256995,37.8783592,-122.2563782,178.0417787012064
4936,Virginia Street,239501052,239501014,residential,0,0,0,37.8781744,-122.2576945,37.8781747,-122.2571278,163.3650126146868
4937,La Loma Avenue,239501014,283055310,residential,0,0,0,37.8781747,-122.2571278,37.8781557,-122.25709,12.918601923184898
4938,La Loma Avenue,283055310,239501037,residential,0,1,0,37.8781557,-122.25709,37.8781177,-122.2570532,17.46835150969629
4939,La Loma Avenue,239501037,59805976,residential,0,1,0,37.8781177,-122.2570532,37.8773904,-122.2569007,269.23402151225434
4940,Virginia Street,53075888,2196215663,residential,0,1,0,37.8774537,-122.2655675,37.8777528,-122.2647299,265.01815570522996
4941,Virginia Street,2196215663,239511746,residential,1,1,0,37.8777528,-122.2647299,37.8775835,-122.2643075,136.56594893453382
4942,Le Conte Avenue,239501153,239501147,residential,0,0,0,37.8773941,-122.2573439,37.8772364,-122.2583513,296.0634571438865
4943,Le Conte Avenue,239501153,339928560,residential,0,1,0,37.8773941,-122.2573439,37.87737,-122.2571807,47.86259595549691
4944,Le Conte Avenue,339928560,59805973,residential,0,0,0,37.87737,-122.2571807,37.8773326,-122.2571464,16.862316960764474
4945,Le Conte Avenue,59805973,59805976,residential,0,0,0,37.8773326,-122.2571464,37.8773904,-122.2569007,73.90770868985749
4946,Le Conte Avenue,59805976,3572589396,residential,3,2,0,37.8773904,-122.2569007,37.8774263,-122.2555476,390.2840795093986
4947,Le Conte Avenue,3572589396,3572589395,residential,3,0,0,37.8774263,-122.2555476,37.8773423,-122.2554252,46.75634586849899
4948,Le Conte Avenue,239501147,239501153,residential,0,1,0,37.8772364,-122.2583513,37.8773941,-122.2573439,296.0634571438865
4949,Le Roy Avenue,239501193,53091828,residential,2,1,0,37.8784728,-122.2589713,37.8780277,-122.2588772,164.804873387845
4950,Le Roy Avenue,53091828,53107081,residential,2,1,0,37.8780277,-122.2588772,37.8771936,-122.2587108,308.37920760625394
4951,Le Roy Avenue,53107081,1954677968,residential,0,2,0,37.8771936,-122.2587108,37.8768979,-122.2586365,110.09751497430457
4952,Virginia Street,53091823,53059199,residential,0,2,0,37.8773772,-122.2642848,37.8775293,-122.2627103,457.2742549452199
4953,Virginia Street,53059199,53091826,residential,0,4,0,37.8775293,-122.2627103,37.8777912,-122.2607118,584.002095622204
4954,Eunice Street,53147192,4295642371,residential,0,0,0,37.8865696,-122.2623676,37.8865762,-122.2624707,29.818651355409727
4955,Eunice Street,4295642371,53112672,residential,0,0,0,37.8865762,-122.2624707,37.8864975,-122.2632268,219.85103197935166
4956,Eunice Street,53112672,7707950468,residential,0,0,0,37.8864975,-122.2632268,37.8863632,-122.264316,317.79608115878915
4957,Eunice Street,7707950468,53056543,residential,0,0,0,37.8863632,-122.264316,37.8863564,-122.2643709,16.019919913359143
4958,Eunice Street,53056543,7707950472,residential,0,0,0,37.8863564,-122.2643709,37.8863489,-122.2644374,19.36493085559041
4959,Eunice Street,7707950472,53147188,residential,0,0,0,37.8863489,-122.2644374,37.8862236,-122.2654734,302.1376353052757
4960,Eunice Street,53147188,53075880,residential,0,0,0,37.8862236,-122.2654734,37.8860779,-122.2665956,327.8483978793641
4961,Eunice Street,53075880,53115322,residential,1,1,0,37.8860779,-122.2665956,37.8859356,-122.2677185,327.8483875074718
4962,Eunice Street,53115322,53138890,residential,0,1,0,37.8859356,-122.2677185,37.8857928,-122.2688258,323.43835127546214
4963,Milvia Street,239616717,2420456629,residential,0,0,0,37.8857014,-122.2727681,37.8856668,-122.2727561,13.101373478894644
4964,Milvia Street,2420456629,53122838,residential,0,0,0,37.8856668,-122.2727561,37.8853527,-122.2722467,186.3418549577268
4965,Milvia Street,53122838,53122842,residential,0,2,0,37.8853527,-122.2722467,37.883542,-122.2720474,663.7852563373381
4966,Milvia Street,53122842,53082199,residential,2,3,0,37.883542,-122.2720474,37.8817452,-122.2718438,658.8372411366964
4967,Milvia Street,53082199,53122843,residential,2,2,0,37.8817452,-122.2718438,37.8799322,-122.271634,664.8905976780906
4968,Milvia Street,53122843,249237231,residential,5,3,0,37.8799322,-122.271634,37.8783403,-122.2714553,583.6630331644166
4969,Yolo Avenue,239616717,53095440,residential,0,3,0,37.8857014,-122.2727681,37.8862006,-122.2717316,350.0256814903333
4970,Milvia Street,53095438,239616717,cycleway,0,1,0,37.8857082,-122.2729282,37.8857014,-122.2727681,46.21946440792545
4971,Los Angeles Avenue,2072413546,53036805,residential,0,1,0,37.890014,-122.2767764,37.8903016,-122.2753641,420.4605016278853
4972,Los Angeles Avenue,53036805,53036808,residential,0,3,0,37.8903016,-122.2753641,37.8904314,-122.2732639,607.2864678522842
4973,Los Angeles Avenue,53036808,239616920,residential,0,1,0,37.8904314,-122.2732639,37.8901622,-122.2725718,222.4231393392805
4974,Mendocino Avenue,53036811,53036810,residential,0,2,0,37.8902616,-122.2725045,37.890631,-122.2731758,235.90290539850784
4975,Shattuck Avenue,53096084,53042665,secondary,1,6,0,37.872193,-122.2684115,37.8730308,-122.2684905,306.82319145709874
4976,Shattuck Avenue,239617031,4238979986,secondary,4,0,0,37.8802241,-122.269373,37.8801614,-122.269365,23.014796939597424
4977,Shattuck Avenue,4238979986,541006530,secondary,1,0,0,37.8801614,-122.269365,37.8793824,-122.2692758,285.6619134923804
4978,Shattuck Avenue,541006530,4168262112,secondary,0,0,0,37.8793824,-122.2692758,37.878908,-122.2692235,173.91258268177535
4979,Shattuck Avenue,53082205,318886100,residential,0,0,0,37.8820374,-122.2695339,37.8821075,-122.2695822,29.14287379052088
4980,Shattuck Avenue,318886100,53096096,residential,2,1,0,37.8821075,-122.2695822,37.8838414,-122.2697792,635.7870987590181
4981,Shattuck Avenue,53096096,239616839,residential,0,0,0,37.8838414,-122.2697792,37.883896,-122.2697845,19.99916700002825
4982,Shattuck Avenue,239616839,430092350,residential,0,1,0,37.883896,-122.2697845,37.8840868,-122.2698074,69.99495842823342
4983,Shattuck Avenue,262257356,541007737,residential,0,0,0,37.8812031,-122.2693769,37.8813785,-122.2693998,64.3979074135463
4984,Shattuck Avenue,541007737,8417814477,residential,0,0,0,37.8813785,-122.2693998,37.8819089,-122.2694604,194.4959895919872
4985,Shattuck Place,239616946,239617045,secondary,0,0,0,37.8821433,-122.2707526,37.8819153,-122.2705107,108.6116075747841
4986,Henry Street,239616946,53059863,residential,4,1,0,37.8821433,-122.2707526,37.8818888,-122.2707229,93.34062836775733
4987,Sutter Street,53059841,239669144,secondary,0,1,0,37.8854845,-122.2712162,37.8858989,-122.2714778,169.09271157806964
4988,Henry Street,239616933,258780786,secondary,1,0,0,37.8854714,-122.2713143,37.8854116,-122.2712991,22.275061589795385
4989,Henry Street,258780786,4238980138,secondary,0,5,0,37.8854116,-122.2712991,37.8837355,-122.2710776,615.4575727586589
4990,Henry Street,4238980138,239616991,secondary,0,0,0,37.8837355,-122.2710776,37.8836694,-122.2710692,24.261833490529163
4991,Henry Street,239616991,4238980134,secondary,0,0,0,37.8836694,-122.2710692,37.8836074,-122.2710623,22.730506883213526
4992,Henry Street,4238980134,239616946,secondary,2,5,0,37.8836074,-122.2710623,37.8821433,-122.2707526,542.1127973724505
4993,Sutter Street,239669144,239616933,secondary,1,1,0,37.8858989,-122.2714778,37.8854714,-122.2713143,163.08848022709188
4994,Oxford Street,240448964,4305376805,tertiary,0,3,0,37.8723967,-122.2661533,37.8714618,-122.2660444,342.87934565064495
4995,Fulton Street,239669244,8451373611,tertiary,3,1,0,37.8687079,-122.2662643,37.8681,-122.2660404,231.20600804372754
4996,,239669302,4188788148,secondary_link,0,0,0,37.8679357,-122.2653871,37.8679564,-122.2657393,101.81123293563215
4997,,4188788148,234653238,secondary_link,0,0,0,37.8679564,-122.2657393,37.8682449,-122.2659672,124.1686319898845
4998,Eunice Street,53138890,239669366,residential,0,0,0,37.8857928,-122.2688258,37.8857009,-122.2695502,211.5058170758734
4999,Eunice Street,239669366,53096101,residential,1,1,0,37.8857009,-122.2695502,37.8856504,-122.2699684,121.95888158188258
5000,Eunice Street,53096101,53059841,residential,1,3,0,37.8856504,-122.2699684,37.8854845,-122.2712162,364.7756272491612
5001,Walnut Street,53138890,53138893,residential,1,2,0,37.8857928,-122.2688258,37.8852199,-122.2687297,211.0575221492278
5002,Walnut Street,53138893,53138895,residential,1,0,0,37.8852199,-122.2687297,37.8851576,-122.2687567,24.047341249643583
5003,Walnut Street,53138895,312809014,residential,0,0,0,37.8851576,-122.2687567,37.8848868,-122.2687244,99.33748301124135
5004,Walnut Street,312809014,312809134,residential,0,0,0,37.8848868,-122.2687244,37.8847078,-122.2687033,65.65578859419195
5005,Walnut Street,312809134,312809132,residential,0,1,0,37.8847078,-122.2687033,37.8846144,-122.268692,34.26623726217344
5006,Walnut Street,312809132,312809009,residential,0,0,0,37.8846144,-122.268692,37.8845818,-122.2686887,11.943942905775712
5007,Walnut Street,239669380,53138895,residential,1,0,0,37.885605,-122.2688698,37.8851576,-122.2687567,166.61813119246892
5008,Eunice Street,239669380,430092348,residential,0,0,0,37.885605,-122.2688698,37.8857175,-122.269113,81.260591280313
5009,Eunice Street,430092348,239669366,residential,0,0,0,37.8857175,-122.269113,37.8857009,-122.2695502,126.17919890851114
5010,Rose Street,53075885,53082211,residential,1,1,0,37.8824813,-122.2661581,37.8826247,-122.2650352,327.9123100385981
5011,Spruce Street,53075885,239500922,residential,1,5,0,37.8824813,-122.2661581,37.8807046,-122.2659585,651.4230772510838
5012,Arlington Avenue,53086195,4167531916,tertiary,1,1,0,37.8947314,-122.275073,37.8944423,-122.2748902,118.00343775248326
5013,Marin Avenue,5055865907,53056337,secondary,0,0,0,37.8892203,-122.274964,37.8892744,-122.2747721,58.742360541352745
5014,Marin Avenue,53056337,56006423,secondary,0,1,0,37.8892744,-122.2747721,37.8898172,-122.272978,553.88338154952
5015,Marin Avenue,53056336,239715475,secondary,1,2,0,37.8891892,-122.2750742,37.8889392,-122.2759958,280.92482645925
5016,Marin Avenue,239715475,239715494,secondary,0,0,0,37.8889392,-122.2759958,37.8889257,-122.2755152,138.6322707710856
5017,Marin Avenue,239715494,53056336,secondary,0,0,0,37.8889257,-122.2755152,37.8891892,-122.2750742,159.44514864036202
5018,Short Street,240404657,53047772,residential,1,1,0,37.8726762,-122.2834756,37.8717374,-122.2833493,344.79126550669855
5019,Sacramento Street,283296748,240469703,tertiary,6,0,0,37.8504269,-122.278287,37.8506273,-122.2783337,74.41685862176365
5020,Sacramento Street,240469703,240469701,tertiary,10,2,0,37.8506273,-122.2783337,37.8515043,-122.2785369,325.6057056314632
5021,Sacramento Street,240469701,53039454,tertiary,5,7,0,37.8515043,-122.2785369,37.8524054,-122.2787473,334.6374897126951
5022,Sacramento Street,53039454,1994957627,tertiary,0,0,0,37.8524054,-122.2787473,37.8524782,-122.2787652,27.083734225792806
5023,Sacramento Street,1994957627,4168260374,tertiary,0,3,0,37.8524782,-122.2787652,37.8528835,-122.2788598,150.51265341769061
5024,Sacramento Street,240404715,240404706,tertiary_link,4,0,0,37.8784425,-122.2828022,37.8789779,-122.282814,195.56551839653955
5025,Francisco Street,240404690,53072254,residential,2,1,0,37.8739817,-122.2822858,37.8741229,-122.2811326,336.41368663675587
5026,Francisco Street,53072254,53072255,residential,3,1,0,37.8741229,-122.2811326,37.8742434,-122.2801884,275.72323750308374
5027,Francisco Street,53072255,53072256,residential,5,4,0,37.8742434,-122.2801884,37.8745364,-122.2779318,659.261950164667
5028,Francisco Street,53072256,53072258,residential,3,1,0,37.8745364,-122.2779318,37.8748231,-122.2756741,659.2054734329081
5029,Francisco Street,53072258,7939409398,residential,1,1,0,37.8748231,-122.2756741,37.8749611,-122.2746003,313.62491670821106
5030,Francisco Street,7939409398,53072260,residential,1,1,0,37.8749611,-122.2746003,37.8751134,-122.2734162,345.8475767992797
5031,Francisco Street,53072260,53072262,residential,8,4,0,37.8751134,-122.2734162,37.8754032,-122.2711237,669.2900556649578
5032,Francisco Street,53072262,239617017,residential,7,4,0,37.8754032,-122.2711237,37.8756957,-122.2688562,662.3331900469258
5033,Sacramento Street,240404682,240404686,tertiary,0,1,0,37.8704734,-122.2818942,37.8713112,-122.2819755,306.8731166014757
5034,Sacramento Street,240404686,240404677,tertiary,1,1,0,37.8713112,-122.2819755,37.8719029,-122.2820476,217.09476182899365
5035,Sacramento Street,240404677,1994957643,tertiary,0,0,0,37.8719029,-122.2820476,37.8721071,-122.2820681,74.81061366782748
5036,Sacramento Street,1994957643,240404660,tertiary,1,0,0,37.8721071,-122.2820681,37.8721607,-122.2820751,19.679238754053404
5037,Sacramento Street,240404660,4168148407,tertiary,1,0,0,37.8721607,-122.2820751,37.8726244,-122.2821342,170.20486428621936
5038,Buena Avenue,58443126,263569411,residential,0,1,0,37.8782536,-122.2809457,37.8782167,-122.2807161,67.54577931510087
5039,Buena Avenue,263569411,240404730,residential,0,0,0,37.8782167,-122.2807161,37.8781182,-122.2806361,42.73120539829048
5040,Sacramento Street,53050596,53050597,tertiary,3,5,0,37.8789152,-122.2829809,37.8772604,-122.2828072,606.4280577930689
5041,Sacramento Street,53050597,4167607793,tertiary,0,0,0,37.8772604,-122.2828072,37.8771185,-122.282792,52.00887267677057
5042,Ohlone Greenway,240404674,57650275,cycleway,0,3,0,37.8730643,-122.2821831,37.8730867,-122.2813996,226.01092428062265
5043,Ohlone Greenway,57650275,57650293,cycleway,0,1,0,37.8730867,-122.2813996,37.8730215,-122.2807784,180.65214018085138
5044,Ohlone Greenway,57650293,57650305,cycleway,0,0,0,37.8730215,-122.2807784,37.8728758,-122.2806497,64.86885987821508
5045,Ohlone Greenway,57650305,57650325,cycleway,0,2,0,37.8728758,-122.2806497,37.872666,-122.2799966,203.26640550339135
5046,McGee Avenue,1938181933,1938181946,footway,0,0,0,37.8727127,-122.2778029,37.8727835,-122.2778031,25.85726265951393
5047,McGee Avenue,1938181946,1938181973,footway,0,0,0,37.8727835,-122.2778031,37.8730069,-122.2778315,81.99868638998844
5048,McGee Avenue,1938181973,240404734,footway,0,0,0,37.8730069,-122.2778315,37.8730948,-122.2777648,37.42023206308412
5049,McGee Avenue,240404734,517872496,footway,0,0,0,37.8730948,-122.2777648,37.8730148,-122.2776699,40.02575005379005
5050,McGee Avenue,517872496,1938181948,footway,0,0,0,37.8730148,-122.2776699,37.8728006,-122.2776695,78.22906653377866
5051,McGee Avenue,1938181948,1938181935,footway,0,0,0,37.8728006,-122.2776695,37.8727316,-122.2776626,25.278192384283052
5052,McGee Avenue,53055181,53042654,residential,6,1,0,37.872723,-122.2777268,37.8718826,-122.277639,307.9682427232544
5053,McGee Avenue,53042654,53076866,residential,0,1,0,37.8718826,-122.277639,37.8710336,-122.2775406,311.36207339612383
5054,McGee Avenue,53076866,240448897,residential,2,0,0,37.8710336,-122.2775406,37.8709265,-122.2775296,39.242817565924824
5055,McGee Avenue,240448897,283296753,residential,9,2,0,37.8709265,-122.2775296,37.8700509,-122.2774306,321.05293315144894
5056,Bonita Avenue,240404751,240404758,footway,0,1,0,37.8738551,-122.272134,37.8737299,-122.2721212,45.873518926567264
5057,Bonita Avenue,240404758,53055187,residential,0,1,0,37.8737299,-122.2721212,37.8734606,-122.2720926,98.69726911160477
5058,Bonita Avenue,53055187,53042659,residential,0,4,0,37.8734606,-122.2720926,37.8725426,-122.2719874,336.6358525561649
5059,Allston Way,240448780,53114437,residential,0,3,0,37.8646438,-122.2998866,37.8648265,-122.2989935,265.96360381912115
5060,Allston Way,53114437,4924542145,residential,0,0,0,37.8648265,-122.2989935,37.8649301,-122.298482,152.22924977395223
5061,Allston Way,4924542145,4924542141,residential,0,0,0,37.8649301,-122.298482,37.8649628,-122.298319,48.482582809550465
5062,Allston Way,4924542141,4924542138,residential,0,0,0,37.8649628,-122.298319,37.8650022,-122.2981278,56.96536587232544
5063,Cedar Street,53125302,53112054,tertiary,0,2,0,37.8729699,-122.3052664,37.8732012,-122.3040902,349.4324680127716
5064,Cedar Street,53112054,4218827273,tertiary,0,1,0,37.8732012,-122.3040902,37.8734012,-122.3030992,294.8697445317117
5065,Sixth Street,4168148412,53029727,tertiary,0,0,0,37.8743641,-122.29973,37.8741031,-122.2996497,98.09152638360084
5066,Sixth Street,260577511,53020921,residential,0,2,0,37.8604279,-122.2952532,37.8599832,-122.2951035,168.04655292307444
5067,Seventh Street,53093979,3701829993,tertiary,3,1,0,37.8552999,-122.2924866,37.8549076,-122.2923637,147.58917207625424
5068,Seventh Street,3701829993,5484498240,tertiary,2,1,0,37.8549076,-122.2923637,37.8547614,-122.2923191,54.92051932983322
5069,Seventh Street,5484498240,3701831183,tertiary,0,0,0,37.8547614,-122.2923191,37.8545672,-122.2922599,72.94898214343183
5070,Seventh Street,3701831183,3701830693,tertiary,0,2,0,37.8545672,-122.2922599,37.854122,-122.2921162,167.7876616395726
5071,Seventh Street,3701830693,4168260378,tertiary,0,0,0,37.854122,-122.2921162,37.853755,-122.2919992,138.21229381840232
5072,University Avenue,240448811,2065927930,residential,0,0,0,37.8679519,-122.2981387,37.8678847,-122.2988617,209.8622321387262
5073,University Avenue,2065927930,7020492621,residential,0,3,0,37.8678847,-122.2988617,37.8676679,-122.2998198,287.3207076851067
5074,University Avenue,7020492621,52993536,residential,0,0,0,37.8676679,-122.2998198,37.8676499,-122.2999073,26.06655677752892
5075,University Avenue,52993536,2476110336,residential,0,0,0,37.8676499,-122.2999073,37.8676279,-122.3000141,31.81883302153685
5076,University Avenue,2476110336,1789060365,residential,0,4,0,37.8676279,-122.3000141,37.8674916,-122.3005971,175.28086271027064
5077,University Avenue,1789060365,1789060364,residential,0,0,0,37.8674916,-122.3005971,37.8674078,-122.3006139,30.98580422166197
5078,University Avenue,1789060364,240448910,residential,0,2,0,37.8674078,-122.3006139,37.8673335,-122.3005736,29.517753300423504
5079,Second Street,53064850,5483072751,unclassified,0,1,0,37.8784708,-122.3057749,37.8788661,-122.3059001,148.81242761841628
5080,Second Street,5483072751,5483072760,unclassified,0,0,0,37.8788661,-122.3059001,37.8788978,-122.3059103,11.944870089422029
5081,Second Street,5483072760,5483072746,unclassified,0,0,0,37.8788978,-122.3059103,37.8790883,-122.3059712,71.7542101801582
5082,Second Street,5483072746,5483072763,unclassified,0,0,0,37.8790883,-122.3059712,37.8791127,-122.305979,9.190543288820649
5083,Second Street,5483072763,5483072739,unclassified,0,0,0,37.8791127,-122.305979,37.8792873,-122.3060348,65.76407668792238
5084,Second Street,5483072739,5483072742,unclassified,0,0,0,37.8792873,-122.3060348,37.8794706,-122.3060934,69.04236220991682
5085,Second Street,5483072742,5483072769,unclassified,2,1,0,37.8794706,-122.3060934,37.879836,-122.3062102,137.63157428631766
5086,Second Street,5483072769,560189382,unclassified,2,0,0,37.879836,-122.3062102,37.8799732,-122.306254,51.67381321510441
5087,Second Street,560189382,53112051,unclassified,0,1,0,37.8799732,-122.306254,37.8802534,-122.3063477,105.83800498798102
5088,Second Street,53064850,5483072753,residential,0,1,0,37.8784708,-122.3057749,37.8773542,-122.3054194,420.47857085344606
5089,Second Street,5483072753,53027121,residential,0,1,0,37.8773542,-122.3054194,37.8767254,-122.3052196,236.75973402933673
5090,University Avenue,86333300,1800890503,tertiary,0,0,0,37.8664332,-122.305574,37.8664039,-122.3056952,36.54078210626872
5091,University Avenue,1800890503,290106037,tertiary,0,1,0,37.8664039,-122.3056952,37.8662808,-122.3061941,150.68312325757537
5092,University Avenue,290106037,2443760085,tertiary,0,0,0,37.8662808,-122.3061941,37.8661998,-122.3065735,113.30128865835142
5093,University Avenue,2443760085,240448859,tertiary,0,5,0,37.8661998,-122.3065735,37.8657985,-122.3085688,593.5718528717305
5094,University Avenue,240448836,240448833,tertiary,0,0,0,37.8648236,-122.3113791,37.8651567,-122.3107823,210.708123529714
5095,University Avenue,240448833,6946552121,tertiary,0,0,0,37.8651567,-122.3107823,37.8651721,-122.3107166,19.757068917298433
5096,University Avenue,6946552121,240448862,tertiary,16,5,0,37.8651721,-122.3107166,37.8656223,-122.3085002,659.7472961374402
5097,University Avenue,240448862,290106079,tertiary,0,4,0,37.8656223,-122.3085002,37.8661297,-122.3061142,712.3476158189028
5098,Marina Boulevard,53116941,240448850,residential,0,1,0,37.8651558,-122.3111751,37.8655503,-122.3112926,148.0052786202307
5099,Marina Boulevard,240448850,240448831,residential,0,1,0,37.8655503,-122.3112926,37.8660721,-122.3117303,228.55488886787103
5100,Marina Boulevard,240448831,53116941,residential,0,1,0,37.8660721,-122.3117303,37.8651558,-122.3111751,370.95016403553376
5101,Marina Boulevard,53116941,240448833,residential,0,1,0,37.8651558,-122.3111751,37.8651567,-122.3107823,113.23457362646828
5102,,240448846,240448850,tertiary_link,0,0,0,37.8653716,-122.3106803,37.8655503,-122.3112926,188.18939899479562
5103,,240448859,240448862,unclassified,0,0,0,37.8657985,-122.3085688,37.8656223,-122.3085002,67.32089772564919
5104,University Avenue,240448868,258758045,secondary,0,0,0,37.8666363,-122.3042697,37.8669522,-122.3026246,488.0716886313221
5105,University Avenue,53116961,53076866,secondary,7,7,0,37.8713243,-122.2752827,37.8710336,-122.2775406,659.4959937513016
5106,University Avenue,53076866,53115964,secondary,0,5,0,37.8710336,-122.2775406,37.8708985,-122.2785763,302.6150715111884
5107,University Avenue,53115964,4168148398,secondary,0,1,0,37.8708985,-122.2785763,37.8708133,-122.2792535,197.6835546759032
5108,Tenth Street,240448938,53030351,residential,0,3,0,37.8713978,-122.2941311,37.8702037,-122.2937458,450.0251984464657
5109,Tenth Street,53030351,53030280,residential,0,3,0,37.8702037,-122.2937458,37.8689272,-122.2933317,481.2373936692964
5110,Delaware Street,53093333,53093336,residential,0,2,0,37.8714678,-122.294075,37.8716684,-122.2930321,309.4388858274864
5111,Delaware Street,53093336,243673133,residential,0,0,0,37.8716684,-122.2930321,37.87169,-122.292902,38.325133903903584
5112,Delaware Street,243673133,53029037,residential,0,5,0,37.87169,-122.292902,37.8720891,-122.289832,896.9243010324492
5113,Delaware Street,53029037,7514288311,residential,0,2,0,37.8720891,-122.289832,37.8722104,-122.2888892,275.37168735984795
5114,Delaware Street,7514288311,53093337,residential,0,1,0,37.8722104,-122.2888892,37.8722793,-122.2883539,156.35134990068462
5115,Delaware Street,53093337,8676540918,residential,0,1,0,37.8722793,-122.2883539,37.8723753,-122.2876166,215.41687988007513
5116,Delaware Street,8676540918,53079178,residential,4,1,0,37.8723753,-122.2876166,37.8724781,-122.2868169,233.57002399561506
5117,Delaware Street,53079178,53027401,residential,4,3,0,37.8724781,-122.2868169,37.872611,-122.2857557,309.7430912227526
5118,Delaware Street,53027401,53047335,residential,1,2,0,37.872611,-122.2857557,37.8727599,-122.2846306,328.8645671161453
5119,,5061098656,240448938,residential,0,0,0,37.8713966,-122.2941533,37.8713978,-122.2941311,6.414675350797304
5120,,240448938,1789060438,residential,0,1,0,37.8713978,-122.2941311,37.8714317,-122.2940791,19.442002322476103
5121,,1789060438,53093333,residential,0,0,0,37.8714317,-122.2940791,37.8714678,-122.294075,13.237121226563039
5122,,53093333,1789060463,residential,0,0,0,37.8714678,-122.294075,37.8715103,-122.2941245,21.08415206201331
5123,,1789060463,240448916,residential,0,0,0,37.8715103,-122.2941245,37.8715119,-122.2941622,10.883634511476982
5124,,240448916,1789060446,residential,0,0,0,37.8715119,-122.2941622,37.8714762,-122.2942158,20.21737951316899
5125,,1789060446,240448914,residential,0,0,0,37.8714762,-122.2942158,37.8714385,-122.2942181,13.78454789617414
5126,,240448914,1789060428,residential,0,0,0,37.8714385,-122.2942181,37.8714007,-122.2941748,18.61150971183852
5127,Delaware Street,240448918,240448914,residential,3,1,0,37.8712053,-122.2951856,37.8714385,-122.2942181,291.619179413363
5128,Ninth Street,240448918,240448943,residential,3,0,0,37.8712053,-122.2951856,37.8711205,-122.2952098,31.746202509310347
5129,Ninth Street,240448943,240448924,residential,0,2,0,37.8711205,-122.2952098,37.8700279,-122.2948754,410.5125024105479
5130,,240448920,240448918,cycleway,3,0,0,37.8712579,-122.2952925,37.8712053,-122.2951856,36.31380666240328
5131,Ninth Street,240448928,53055566,residential,0,3,0,37.8699321,-122.2948364,37.8686995,-122.2944395,464.4763617396494
5132,Ninth Street,53055566,240448878,residential,0,0,0,37.8686995,-122.2944395,37.8685957,-122.2944076,39.008705660235044
5133,Ninth Street,240448878,1762740918,residential,13,4,0,37.8685957,-122.2944076,37.8674248,-122.2940282,441.39478411648867
5134,Hearst Avenue,240448926,53030351,residential,2,2,0,37.8699923,-122.2947903,37.8702037,-122.2937458,310.8431548156737
5135,Hearst Avenue,53030351,2131736235,residential,0,3,0,37.8702037,-122.2937458,37.8703866,-122.2928203,275.03269025999776
5136,,240448922,1789060384,residential,1,0,0,37.8699651,-122.2949131,37.8699335,-122.2948743,16.071551233911215
5137,,1789060384,240448928,residential,0,0,0,37.8699335,-122.2948743,37.8699321,-122.2948364,10.937548783671048
5138,,240448928,1789060389,residential,0,0,0,37.8699321,-122.2948364,37.8699548,-122.2947979,13.853094385151197
5139,,1789060389,240448926,residential,2,0,0,37.8699548,-122.2947979,37.8699923,-122.2947903,13.869681363113997
5140,,240448926,1789060400,residential,2,1,0,37.8699923,-122.2947903,37.8700288,-122.2948326,18.066306182376138
5141,,1789060400,240448924,residential,0,0,0,37.8700288,-122.2948326,37.8700279,-122.2948754,12.342512242289775
5142,,240448924,1789060394,residential,1,1,0,37.8700279,-122.2948754,37.8700025,-122.2949102,13.663543416382819
5143,Seventh Street,240448936,1979020559,residential,1,0,0,37.8694829,-122.29705,37.8686061,-122.2967673,330.4276651600643
5144,Seventh Street,1979020559,53116948,residential,0,0,0,37.8686061,-122.2967673,37.8682515,-122.2966572,133.33769001236644
5145,Seventh Street,53116948,240448874,residential,0,0,0,37.8682515,-122.2966572,37.8681495,-122.2966249,38.3979588035426
5146,Seventh Street,240448874,53121264,residential,5,2,0,37.8681495,-122.2966249,37.8669216,-122.2962296,462.6991289127854
5147,Hearst Avenue,240448934,53055166,residential,3,3,0,37.8695491,-122.297008,37.8697555,-122.2959578,311.98886655493067
5148,Hearst Avenue,53055166,240448922,residential,4,3,0,37.8697555,-122.2959578,37.8699651,-122.2949131,310.7364052409419
5149,,240448930,1789060367,residential,0,1,0,37.8695189,-122.2971303,37.869484,-122.2970905,17.149262434357517
5150,,1789060367,240448936,residential,1,0,0,37.869484,-122.2970905,37.8694829,-122.29705,11.68201390440838
5151,,240448936,1789060371,residential,1,0,0,37.8694829,-122.29705,37.8695088,-122.2970108,14.736745641327536
5152,,1789060371,240448934,residential,0,0,0,37.8695088,-122.2970108,37.8695491,-122.297008,14.740267645013166
5153,,240448934,1789060382,residential,0,0,0,37.8695491,-122.297008,37.8695821,-122.2970649,20.354473650344307
5154,,1789060382,240448932,residential,0,0,0,37.8695821,-122.2970649,37.8695807,-122.2970834,5.357526301561252
5155,,240448932,1789060376,residential,0,0,0,37.8695807,-122.2970834,37.8695504,-122.2971277,16.898026480475526
5156,University Avenue,87358434,310163501,tertiary,5,2,0,37.8633075,-122.3159532,37.8634713,-122.3151998,225.27393873620642
5157,University Avenue,310163501,361210033,tertiary,0,4,0,37.8634713,-122.3151998,37.8636697,-122.3142199,291.6249676107775
5158,University Avenue,361210033,361210219,tertiary,0,4,0,37.8636697,-122.3142199,37.8638953,-122.3130967,334.10804889782617
5159,University Avenue,361210219,310163475,tertiary,0,6,0,37.8638953,-122.3130967,37.864612,-122.3116086,502.53084643870324
